ra,dec,x,y,z,mag
271.799638,41.558875,0.039044,-0.751998,-0.658008,7.801884
40.692044,-52.972979,0.897244,-0.134376,-0.420591,7.802131
51.312023,-15.040418,-0.393119,-0.679869,-0.619060,7.802513
74.460819,39.632305,-0.209832,0.285749,0.935050,7.802634
331.963155,-21.593181,-0.462148,0.797639,-0.387545,7.802945
224.735083,-0.342781,0.104523,-0.936006,-0.336108,7.802976
243.117490,-10.482215,0.171137,0.460324,0.871099,7.803048
95.254855,9.729256,-0.509758,-0.806393,-0.299795,7.803131
320.433782,-18.735580,0.993474,-0.008613,0.113730,7.803165
214.859761,14.935758,-0.238452,-0.675523,0.697717,7.803410
291.272176,59.769511,0.622824,-0.778347,-0.079167,7.803441
270.347049,65.948869,-0.985273,-0.169211,0.024574,7.803557
280.497000,-21.322435,0.490639,0.612292,-0.619977,7.803583
169.682603,-6.910309,0.809176,0.029629,-0.586818,7.803790
288.628359,-47.041194,-0.918624,0.386402,-0.082602,7.803993
96.669903,3.424558,0.722244,-0.632778,-0.279205,7.804021
96.554288,78.795277,0.649336,-0.717294,-0.252691,7.804064
111.753597,0.233468,0.219005,-0.947899,0.231353,7.804272
104.291720,-25.151317,-0.814224,-0.580253,-0.018574,7.804412
352.119393,5.807595,0.858910,0.229423,-0.457864,7.804506
143.875289,-46.111867,-0.425869,0.315739,-0.847906,7.804571
90.411220,55.518154,-0.395081,0.329387,-0.857563,7.804945
103.236276,33.684629,0.582420,-0.271551,0.766189,7.805024
47.693059,41.597844,0.612222,0.391698,-0.686846,7.805029
39.769829,-53.148919,0.463471,-0.848538,-0.255298,7.805252
82.417189,34.281502,-0.713248,-0.645761,0.272526,7.805281
40.899544,-52.856450,0.850723,0.050114,-0.523220,7.805522
259.726446,-24.436407,-0.397764,0.656032,0.641409,7.805568
129.919572,-9.198645,0.429607,0.874739,-0.224210,7.805803
270.466787,-24.367420,0.691084,0.206092,0.692769,7.806172
274.666632,-47.531501,0.202791,0.895393,0.396417,7.806282
195.797930,-21.210438,-0.372299,-0.605046,-0.703784,7.806329
112.600813,-28.332780,-0.877743,0.475557,0.058413,7.806700
145.878910,-54.473198,-0.098499,-0.473383,0.875332,7.806779
42.115876,-6.188290,-0.290027,-0.952316,0.094753,7.807053
292.709239,55.588268,-0.491301,-0.295250,-0.819421,7.807207
168.159270,-18.676023,0.082703,-0.981503,0.172663,7.807552
38.386606,57.537425,0.424851,0.348859,0.835344,7.807834
173.459694,-53.337345,0.780615,0.621116,-0.069674,7.807849
60.972617,-80.889806,-0.199890,-0.673676,0.711481,7.807871
248.618978,-72.915058,0.717906,0.331995,0.611874,7.807928
51.954404,-84.715289,0.117168,-0.987276,-0.107504,7.808028
140.618248,-53.736812,0.690061,-0.647282,0.323794,7.808212
119.973003,9.898048,-0.738374,-0.497041,-0.455800,7.808214
47.615590,15.990717,0.846527,0.453377,-0.279001,7.808245
156.930987,53.678175,-0.952852,0.142690,-0.267792,7.808529
129.093561,28.707674,0.870122,0.258009,-0.419904,7.808607
164.671088,21.508853,-0.229918,-0.855579,0.463814,7.808847
302.556352,22.139870,-0.564384,-0.812105,-0.148174,7.808895
269.651755,-37.973826,0.832774,-0.482597,-0.271272,7.809039
284.854238,46.953184,0.506750,-0.845190,0.169877,7.809286
279.807311,-28.180648,0.974653,0.203225,-0.093549,7.809413
149.779617,30.421735,0.286800,-0.463646,-0.838318,7.809433
50.233432,3.282330,-0.989604,0.031728,-0.140273,7.809463
126.869058,-28.285119,-0.357344,-0.933911,0.010785,7.809519
168.473475,-10.269557,-0.257474,0.611936,0.747824,7.809715
324.094105,46.782341,0.822304,0.460030,0.334947,7.809784
45.020951,-16.066419,-0.475131,-0.806951,0.350829,7.810162
59.117813,5.851546,-0.763481,0.492008,-0.418360,7.810183
276.123487,-10.414756,-0.517904,0.181262,0.836014,7.810359
211.975398,-21.195401,0.057389,0.697394,-0.714387,7.810680
76.853955,-0.799394,0.080040,0.692531,-0.716934,7.810940
85.925960,4.004251,0.293312,0.580530,-0.759574,7.810944
153.778300,-24.987757,-0.976910,0.157393,0.144477,7.811410
119.150788,-21.067407,-0.587001,0.137277,-0.797863,7.811463
80.205384,8.690933,-0.070272,0.739273,0.669730,7.811478
200.594219,-55.538531,0.474637,-0.239734,0.846905,7.811543
304.236026,-72.184341,0.876025,-0.476826,-0.072227,7.811646
309.406447,9.297892,-0.040094,-0.991150,0.126546,7.811741
349.626067,24.278619,-0.403529,-0.518320,-0.753995,7.812131
3.803562,59.779271,0.785660,0.612238,-0.088894,7.812245
88.219656,34.444815,-0.961509,-0.250704,0.112466,7.812269
105.449164,14.846990,-0.133182,0.637946,0.758477,7.812954
88.766103,-0.937307,0.411782,0.425269,-0.805967,7.813145
334.189081,-14.963220,-0.279903,-0.679900,-0.677783,7.813291
309.321136,-59.839494,-0.124015,-0.981078,0.148681,7.813583
207.896941,-65.773150,-0.834544,-0.513762,-0.198959,7.813649
98.599167,7.295966,-0.187027,-0.495374,0.848307,7.814045
140.225133,-55.812072,-0.304931,0.675086,0.671770,7.814397
108.988416,8.222080,0.204211,-0.296284,0.933013,7.814476
131.630371,-52.878177,-0.820475,0.268732,-0.504583,7.814538
210.593757,-43.032017,-0.578127,-0.062126,0.813579,7.814727
1.666922,70.169242,-0.047405,0.491640,0.869507,7.814781
62.115846,-40.100115,-0.556825,0.484453,-0.674723,7.814827
228.250657,-3.692955,0.397265,-0.753501,0.523849,7.814904
331.641718,30.929232,0.178798,-0.865611,-0.467707,7.814957
258.822294,-44.406832,0.320235,0.853106,-0.411897,7.815088
90.220160,31.962038,-0.540498,0.661905,0.519369,7.815125
200.151537,-18.424873,0.558944,-0.719591,0.412032,7.815161
141.072417,42.979753,-0.514243,0.158653,-0.842843,7.815560
314.915945,74.286546,0.322229,0.304233,-0.896443,7.816252
327.192283,18.777299,0.890751,0.448720,-0.072195,7.816887
58.594397,1.261116,-0.139357,0.271025,0.952431,7.816954
224.736288,-34.824595,-0.108199,0.958459,0.263912,7.817154
239.601790,12.835073,0.642974,0.718404,0.265481,7.817232
203.154461,-2.598336,0.426633,-0.742140,-0.516927,7.817518
154.578865,-40.489109,0.752564,0.561283,-0.344396,7.817742
277.850872,-19.158642,0.170619,0.937208,-0.304188,7.817805
348.326780,-28.415082,0.915761,-0.376433,0.140284,7.818051
99.383143,16.562442,-0.269522,0.598746,-0.754229,7.818200
186.652749,5.302409,-0.149483,-0.535920,-0.830930,7.818601
255.928253,-61.950410,-0.070802,-0.632085,0.771658,7.818699
77.975728,-9.115562,0.804996,-0.509289,-0.304312,7.819009
115.591452,-66.881787,0.490573,-0.370986,0.788484,7.819537
85.048812,10.252564,0.659333,0.151468,-0.736435,7.819768
211.173167,6.998416,-0.583944,-0.478484,0.655792,7.819924
230.625094,-37.028492,-0.217987,-0.752499,0.621472,7.820330
295.086519,48.955028,0.251026,-0.056976,-0.966302,7.820804
287.189979,9.367885,0.262206,0.963335,0.056862,7.820804
172.752617,9.619793,0.980445,-0.034309,-0.193782,7.820881
0.569383,56.764509,0.822691,0.526603,0.214169,7.821237
65.352268,-61.873831,-0.467699,0.334727,0.818056,7.821619
356.807761,31.486772,0.234194,-0.969609,0.070786,7.821875
130.762931,-31.595623,0.371185,-0.911195,-0.178731,7.822627
271.027526,-52.855349,-0.561698,-0.640120,-0.524158,7.823481
67.295535,-18.475474,-0.229128,-0.902203,0.365418,7.823523
169.395979,4.322961,-0.367854,0.093938,-0.925126,7.823944
186.163981,5.033734,-0.217770,-0.228764,-0.948812,7.824029
140.353958,12.356442,-0.513782,0.832227,-0.208390,7.824040
79.190522,37.636631,-0.794104,-0.604566,-0.062440,7.824061
19.939126,-28.234021,-0.462491,-0.885708,-0.040302,7.824855
91.460003,-16.236296,0.810152,0.299237,0.504094,7.825285
151.549377,31.231022,0.717250,0.672124,-0.183853,7.825587
323.823540,-25.318016,-0.954832,-0.233154,-0.184217,7.825651
292.197083,31.333354,-0.996175,-0.028864,-0.082479,7.825862
285.681655,18.371676,-0.869689,0.179263,-0.459897,7.825919
153.341163,-6.996056,-0.625687,0.425193,-0.654008,7.825958
74.238610,43.115854,0.258818,-0.593568,-0.762031,7.826160
241.313813,62.325291,-0.727162,0.485635,-0.485174,7.826268
332.729352,25.814105,0.746580,-0.214254,0.629853,7.826671
31.766498,49.625160,0.753129,0.275401,-0.597454,7.826760
116.496031,63.370968,-0.829956,-0.218214,0.513377,7.826765
302.448740,21.360459,-0.529461,-0.609855,0.589702,7.826909
355.057767,-15.421340,0.957602,0.055408,-0.282715,7.826945
230.584063,16.112784,0.291754,0.871641,-0.393854,7.827071
246.101836,-0.196705,0.481489,0.854384,-0.195439,7.827093
166.495154,-12.164945,-0.920465,0.008521,0.390731,7.827128
213.157026,22.374819,-0.826213,0.421013,-0.374326,7.827241
211.790321,-19.284359,-0.239450,-0.874773,-0.421232,7.827386
82.245064,32.153905,0.625384,0.395276,0.672794,7.827428
253.238328,44.402692,-0.304553,0.860630,0.408121,7.827450
265.473729,31.639223,-0.008922,0.975132,0.221446,7.827579
130.529737,-42.929817,0.075818,-0.489582,0.868655,7.827676
97.909571,-21.065776,0.521966,0.298995,-0.798845,7.827748
264.504657,-9.030342,-0.756248,-0.529540,-0.384287,7.827941
37.784445,34.930337,-0.927916,-0.079374,-0.364241,7.827975
338.679253,-40.066659,-0.584991,0.411263,-0.699034,7.828268
323.130472,18.606720,-0.872515,0.425322,-0.240456,7.828337
102.955689,-69.415811,-0.720024,0.627532,-0.296258,7.828462
123.750788,2.662877,0.297774,0.836147,0.460639,7.828503
109.248766,-8.734112,0.586078,-0.500678,-0.637051,7.828869
329.877011,37.975249,-0.962070,-0.009412,0.272642,7.829294
290.649516,-11.619567,-0.030483,0.583484,0.811552,7.829688
284.660420,-56.912749,-0.317158,0.878982,-0.356091,7.829891
200.082654,-77.958380,-0.465992,0.693688,-0.549225,7.830002
79.345055,45.394722,-0.109284,-0.113709,0.987485,7.830140
139.228806,18.128999,0.406807,0.631797,-0.659804,7.830238
153.739757,9.211048,0.958099,-0.192504,0.212106,7.830248
250.131298,-34.303267,-0.354211,0.900706,-0.251522,7.830542
149.753853,-49.895659,0.469908,-0.805320,0.361450,7.830633
98.891671,-3.983562,0.045583,0.664433,0.745956,7.830764
14.340302,12.429794,-0.199862,0.970318,-0.136153,7.831112
161.706905,-9.399365,0.084986,0.996058,-0.025411,7.831117
293.108505,-15.751567,0.588914,0.807019,0.043590,7.831428
38.777085,-9.442759,-0.473039,-0.880858,0.017981,7.831714
269.213436,-36.662309,0.290433,-0.417976,0.860782,7.831778
105.668431,-13.189778,0.334817,-0.739641,-0.583805,7.831810
190.466936,-28.990060,0.294265,-0.694878,0.656165,7.831965
153.556466,-65.475373,0.815322,-0.327139,-0.477734,7.832173
296.382552,-49.997945,0.460637,0.847307,0.264357,7.832263
160.649287,-41.903906,0.442219,0.201774,0.873916,7.832324
357.328057,25.346036,0.671388,-0.710232,0.211681,7.832511
203.458243,50.950174,-0.569262,0.525326,0.632434,7.832614
194.294905,-47.207038,-0.882157,0.463574,0.083052,7.832980
212.017601,-12.928843,-0.037300,-0.934279,-0.354587,7.833033
258.570896,-35.129970,-0.481882,-0.688736,0.541694,7.833059
108.350327,9.004399,-0.031599,-0.912387,0.408106,7.833698
270.008134,-40.453681,-0.912869,0.155605,-0.377434,7.833812
105.284066,-0.419275,0.037176,-0.912627,-0.407099,7.833884
351.653416,56.887141,0.923519,-0.191981,0.332048,7.833980
156.604466,-43.403740,0.744499,-0.383032,0.546816,7.833984
98.387483,22.178100,0.532449,0.825804,-0.185865,7.834099
172.398233,28.089859,0.909454,-0.373158,0.183431,7.834842
53.003110,-65.645410,0.870479,-0.372108,-0.322184,7.834907
324.112706,11.545182,-0.451043,-0.263464,-0.852729,7.835238
220.361360,0.103385,0.895694,0.432530,0.103201,7.835414
106.522074,6.119695,0.944878,-0.284101,-0.162763,7.835657
53.626326,22.759358,0.701940,0.156415,-0.694848,7.835924
75.057181,-15.903980,-0.924359,0.328065,0.194764,7.835993
319.625501,-12.265343,0.653670,-0.696277,0.296502,7.836051
175.949346,16.323403,-0.816354,-0.016458,-0.577317,7.836092
238.590223,69.460940,0.927078,-0.159921,0.339045,7.836108
119.810676,-30.823858,0.754195,0.346032,0.558079,7.836308
350.763989,-30.597961,0.313541,-0.607575,0.729757,7.836555
167.615954,-9.028104,0.408859,0.826781,-0.386353,7.836604
230.885898,-34.746092,0.020785,0.982053,0.187458,7.836897
268.089775,-16.652185,0.289522,0.509913,0.810041,7.837377
17.697934,-66.188695,-0.397614,0.892346,0.213591,7.837429
297.689329,-30.927818,-0.638989,0.609732,0.468956,7.837540
258.289479,27.932319,-0.733198,-0.591554,0.335386,7.837540
118.217917,62.885226,0.396386,-0.916533,0.053347,7.837571
54.601541,-37.272276,-0.334537,-0.846578,0.413993,7.837756
92.466795,37.570795,-0.206929,-0.969951,-0.127965,7.838327
222.321577,-34.020138,0.639283,-0.573836,-0.511888,7.838911
13.193822,18.963222,0.804303,0.583295,0.113422,7.839158
264.688784,75.914135,0.609137,0.620950,0.493328,7.839275
180.693701,25.326128,0.051128,-0.980026,0.192183,7.839605
299.710518,-41.149887,0.292027,0.906716,0.304280,7.840198
229.966145,16.464252,0.587800,0.428467,-0.686227,7.840473
102.577638,4.160977,0.240004,-0.465682,-0.851786,7.840531
336.551976,-12.050769,-0.800789,-0.340044,0.493058,7.840612
114.720181,34.058844,0.045690,-0.877027,0.478263,7.840754
295.534856,9.989083,-0.823635,-0.188637,-0.534829,7.840804
128.860728,25.851490,-0.751474,-0.041696,0.658443,7.841211
280.831722,-28.450015,0.329116,0.927974,0.174779,7.841881
233.656860,18.241527,0.313410,0.758582,-0.571250,7.841929
269.862035,-47.774102,-0.756808,0.246550,0.605355,7.842129
175.021625,82.081711,0.566995,-0.725709,0.389697,7.842625
177.213286,18.823040,0.282688,0.958845,-0.026512,7.842709
262.491547,-6.911851,0.135689,-0.797350,-0.588066,7.842862
252.953681,32.203024,-0.039138,0.704819,0.708307,7.843096
227.165495,-40.952645,-0.561086,-0.820186,0.111707,7.843126
215.302008,24.133007,-0.055528,0.537667,-0.841327,7.843180
39.175404,-3.155886,-0.094354,-0.995436,0.014293,7.843356
7.480188,-32.273472,0.238916,0.609116,-0.756239,7.843641
153.989857,50.329652,-0.996602,-0.051687,0.064125,7.843815
305.138005,-49.282435,-0.509955,-0.217724,0.832191,7.844291
277.206044,-60.609739,-0.445270,-0.411407,0.795285,7.844506
84.385240,37.086887,-0.741202,0.346919,-0.574689,7.844626
276.868139,51.174631,0.563988,0.243777,0.788981,7.844688
196.765945,-20.140544,-0.111704,0.252573,-0.961108,7.844920
12.916518,51.199928,0.558206,0.203854,0.804270,7.844952
252.889337,71.285948,-0.005010,-0.564713,0.825272,7.845152
321.351328,-58.937988,-0.448766,-0.575943,-0.683300,7.845296
22.365402,30.894053,-0.806882,-0.316914,-0.498505,7.845932
315.803269,56.928181,-0.067937,0.926357,0.370468,7.846000
100.155510,9.595183,-0.916866,0.361385,-0.169582,7.846018
35.402483,-60.431015,0.489827,0.551955,0.674845,7.846930
181.846041,19.353238,0.817699,-0.313710,0.482654,7.847143
25.605171,-2.160559,-0.495245,-0.253083,-0.831073,7.847183
327.118587,18.697411,0.913112,0.378493,-0.151559,7.847212
118.467207,38.530144,0.411968,-0.533584,0.738628,7.847488
209.209716,-49.968305,-0.276901,0.915194,0.292822,7.847499
123.093322,-36.943742,-0.612444,-0.393602,0.685558,7.847640
130.946732,-6.028219,0.522705,-0.814351,0.252212,7.847823
277.083839,3.965815,-0.551270,-0.396632,-0.734020,7.847848
320.788459,-84.269616,-0.800329,-0.288528,-0.525571,7.848029
333.222570,44.770719,0.688922,0.149541,0.709242,7.848065
327.539633,15.750302,-0.685983,-0.726385,-0.042327,7.848135
5.185715,-25.466765,0.430655,-0.840865,-0.327847,7.848166
281.186626,-5.187680,0.006444,-0.457552,0.889159,7.848259
223.507941,-31.628912,-0.878023,-0.429412,-0.211379,7.848830
35.725945,56.623195,-0.390514,-0.917581,0.074458,7.849253
34.032095,-28.584018,0.823958,-0.477720,0.304757,7.849520
227.296350,-56.270113,0.434672,0.857586,0.274967,7.849555
300.602615,56.197907,0.515061,-0.785266,-0.343612,7.849766
293.251739,60.164605,0.416446,0.786096,-0.456755,7.849804
345.195170,-34.778329,-0.906109,0.361934,0.219020,7.849940
65.468974,32.222832,-0.605567,0.334347,0.722150,7.850153
332.843312,-22.208692,-0.963087,0.160871,0.215832,7.850549
293.097519,2.562655,0.500815,0.670692,0.547135,7.850562
154.143645,-2.601945,0.839821,0.175147,-0.513834,7.850601
192.355220,-25.296690,-0.742980,-0.649108,-0.163216,7.851191
149.409805,19.578076,0.136633,-0.733544,0.665766,7.851584
11.363523,31.669016,0.348243,-0.903343,0.250396,7.851593
191.361347,13.412229,-0.638028,0.180573,0.748541,7.851835
270.418380,5.656084,0.786251,0.193586,-0.586800,7.851908
86.129071,-70.138238,-0.136222,-0.502500,-0.853778,7.852010
275.244641,-28.707144,-0.315781,0.851097,0.419423,7.852660
353.211187,-21.687720,-0.206385,-0.931734,-0.298794,7.852785
87.501508,-15.448093,-0.864638,0.431713,-0.256955,7.853073
107.622445,6.072264,0.675425,0.707085,-0.209361,7.853082
294.703402,34.445359,-0.816595,0.566256,0.111925,7.853180
320.155658,19.841821,0.524461,-0.154676,0.837267,7.853362
322.895770,-12.513893,-0.771281,0.634330,0.052454,7.853632
239.037522,11.641349,0.578962,0.164279,-0.798634,7.853781
32.705487,8.368598,-0.136607,-0.472864,0.870482,7.853899
102.283742,8.348931,0.085962,-0.467144,0.879993,7.853921
265.776062,-35.203160,0.244782,-0.760280,0.601711,7.854151
347.391130,63.730406,-0.151136,0.604125,0.782426,7.854157
265.267308,-37.653599,0.195791,0.979590,0.045497,7.854177
338.267408,50.355887,0.517320,-0.851016,0.090281,7.854195
259.243821,62.578642,-0.060397,0.966227,-0.250514,7.854256
140.287751,-57.272635,-0.350520,0.662127,-0.662362,7.854499
237.474784,2.795167,-0.264038,0.902772,0.339538,7.854927
165.306007,-60.010090,0.345394,-0.884224,0.314404,7.854941
157.084235,62.916006,0.996451,0.004586,0.084054,7.855119
213.787098,-63.900422,0.475322,0.076121,-0.876513,7.855704
216.491415,13.432717,-0.622665,0.178025,0.761968,7.855870
290.790737,-25.471519,-0.181288,0.925575,-0.332335,7.856004
348.046823,6.605395,-0.743507,0.589000,0.316664,7.856132
197.938819,-68.916914,-0.980270,-0.018119,0.196830,7.856324
137.436712,-8.431846,-0.383158,0.389312,-0.837631,7.856940
39.806031,3.718264,0.428200,-0.720668,-0.545236,7.857908
280.345729,-27.873466,0.677447,0.623535,-0.390218,7.858544
43.287131,-35.041210,-0.679852,0.567036,0.465049,7.858779
303.554628,9.505725,0.379807,-0.921525,-0.080859,7.858852
111.296678,-49.912855,-0.213823,-0.913785,0.345365,7.859111
56.652451,-9.442371,-0.994465,-0.103581,0.017592,7.859204
52.054248,7.301869,-0.113419,0.512077,0.851418,7.859257
147.554100,-31.366199,-0.993699,0.100460,0.049707,7.859314
294.322473,-0.492236,0.485583,-0.735432,-0.472598,7.860187
92.117786,25.966711,-0.356469,-0.569592,0.740605,7.860228
322.299887,47.274925,0.279512,-0.948280,-0.150462,7.860309
105.401606,43.875721,0.156698,-0.981901,-0.106374,7.860355
151.310984,-66.717827,-0.640274,-0.361966,0.677517,7.860707
79.139906,-62.700725,-0.818200,-0.559868,0.130753,7.860708
155.463935,-45.871750,0.014062,0.312975,-0.949657,7.861173
130.210011,-31.812184,-0.152511,-0.909818,-0.385969,7.861216
261.197598,-50.843392,-0.755886,-0.360862,-0.546274,7.861565
20.787726,16.301623,0.297712,-0.773589,-0.559399,7.861589
290.870182,34.031321,0.233033,-0.832731,0.502250,7.861809
102.558339,18.797970,-0.440293,0.896372,-0.051563,7.862670
197.359791,-22.852390,0.551794,-0.346367,0.758652,7.862788
98.691175,-62.561885,-0.256135,-0.929121,0.266701,7.862880
131.079219,-21.642339,-0.607666,0.716889,-0.341779,7.863129
77.869864,49.526752,-0.579520,0.459082,-0.673350,7.863222
37.279568,-19.288791,0.826584,-0.368678,-0.425247,7.863349
255.634995,35.779469,0.134620,0.314188,-0.939768,7.863403
26.490372,-4.228824,-0.098360,-0.454415,0.885343,7.863405
302.945614,-12.076230,0.190880,0.861371,0.470750,7.863679
151.052954,-24.116934,0.509694,0.133685,0.849906,7.863941
25.206762,45.018755,0.507877,0.037662,0.860606,7.863972
77.745717,32.038903,-0.569255,0.579248,0.583455,7.864306
216.593432,-38.615021,-0.599612,0.106920,-0.793117,7.864858
108.175826,-3.178348,-0.207459,-0.977553,0.036747,7.865107
101.314061,-59.926913,-0.688979,-0.685814,0.234449,7.865130
167.093273,21.039204,0.482396,0.322196,0.814545,7.865366
191.413456,-37.820759,-0.967878,0.220196,-0.121347,7.865720
99.185775,16.322516,-0.182768,0.796327,-0.576593,7.865772
312.498775,11.908132,-0.070859,-0.787891,-0.611725,7.865991
354.408159,69.073951,-0.829231,0.557394,-0.041076,7.866025
22.562539,-73.173948,0.511379,0.328782,0.793973,7.866149
193.018735,-28.730497,0.168854,0.881727,0.440507,7.866616
284.493508,-38.169902,-0.159003,0.876911,-0.453591,7.866721
311.862984,-15.615311,0.660653,0.744969,-0.092520,7.866872
80.433077,-47.646599,-0.274589,0.821810,0.499229,7.866984
99.096146,6.235810,0.135406,-0.989658,-0.047358,7.867440
113.280428,-41.466767,-0.796796,-0.147540,0.585959,7.867516
310.562885,7.181379,-0.559696,0.273676,0.782203,7.867727
235.369753,41.634025,0.679728,-0.173343,-0.712687,7.867792
279.243224,-19.139883,-0.897227,0.336206,-0.286266,7.867884
173.280662,7.410960,-0.377610,-0.202903,0.903460,7.868590
289.214758,61.998038,0.660185,0.125758,-0.740500,7.868774
67.536428,15.638143,0.007795,0.997533,0.069764,7.868944
115.079517,53.537105,0.396503,-0.908830,-0.129664,7.869000
87.042611,-0.748971,0.442540,-0.583569,-0.680886,7.869098
43.864319,-26.135323,0.534387,-0.063340,-0.842863,7.869293
308.555008,-81.593400,0.775235,0.625528,0.087895,7.869692
73.781015,39.905179,0.027531,0.592756,0.804911,7.869968
32.000469,-21.347486,-0.667091,-0.441401,-0.600129,7.870268
277.143073,0.796924,0.542168,0.441054,0.715209,7.870382
125.176703,-60.092400,-0.813240,0.430647,0.391388,7.870690
30.550929,-62.591768,0.630037,-0.739264,0.237785,7.870729
214.175021,32.166353,0.624785,0.380246,0.681951,7.870899
206.052273,-12.827387,0.265095,-0.929047,-0.258063,7.871618
4.045667,-63.162057,-0.585004,-0.743398,-0.324236,7.871801
256.085262,21.697696,-0.043503,0.956262,0.289259,7.871851
339.883708,-22.778937,-0.585489,-0.393462,0.708795,7.871954
279.033568,-27.190092,0.394118,-0.251605,-0.883949,7.872117
150.983285,-28.498544,-0.958002,-0.181103,0.222336,7.872138
45.644253,69.228724,-0.090446,0.989419,0.113441,7.872365
185.835976,19.659757,-0.610811,-0.319557,0.724426,7.872543
121.351492,41.686086,0.258465,-0.611029,-0.748224,7.873198
199.057191,-12.621337,-0.419816,-0.905945,-0.054938,7.873269
37.323446,21.593594,-0.857713,0.338278,0.387165,7.873271
195.513521,0.405764,0.681733,0.615984,0.394721,7.873728
274.105992,34.813194,0.682728,0.685510,-0.252899,7.873855
96.129023,59.576207,0.303500,-0.946011,0.113806,7.874245
353.257618,50.354542,0.170038,0.981416,0.088941,7.874628
359.373798,-28.038498,-0.322936,-0.917124,-0.233656,7.875030
288.905121,-3.041431,-0.987665,0.120498,-0.099994,7.875056
234.368539,-37.043010,-0.249169,0.752180,0.610033,7.875062
151.714735,-49.966569,0.580257,0.759330,0.294482,7.875152
103.072224,13.256389,-0.636382,0.435684,0.636552,7.875447
125.531168,-41.692901,-0.652557,0.086999,0.752728,7.875516
141.315115,-68.362156,-0.728554,0.041247,0.683745,7.875652
39.845957,59.066511,0.442141,-0.680704,0.584083,7.875959
222.495883,-13.508692,-0.498985,0.310892,-0.808925,7.876003
83.815164,27.514678,0.386965,-0.613179,0.688672,7.876100
274.115848,50.616601,-0.656025,-0.671812,0.343948,7.876191
24.409461,-75.429563,0.749270,-0.661522,-0.031335,7.876594
94.851665,37.501584,0.807130,0.556803,-0.196245,7.876757
325.109129,-9.989563,0.038599,0.843821,0.535235,7.876815
295.708585,35.842493,-0.259814,-0.109503,-0.959430,7.876878
15.717762,-56.054705,-0.880419,-0.008628,0.474119,7.877050
80.253074,71.220941,-0.072400,0.504767,0.860214,7.877451
117.948589,-9.305601,-0.137437,0.983349,-0.118895,7.877545
294.204979,-18.784637,0.448429,-0.891461,0.064873,7.877994
298.970496,6.607830,-0.822867,-0.470262,0.318973,7.878013
112.933728,-43.289674,0.759297,-0.125347,0.638558,7.878082
63.614067,12.435258,0.703267,0.698802,-0.130737,7.878437
112.578683,41.598898,-0.630591,0.359925,-0.687611,7.878548
288.834383,-39.662824,-0.375838,0.073116,-0.923796,7.878663
208.368316,-34.619654,-0.519631,-0.852131,0.062095,7.878905
189.353185,-31.537275,0.649424,0.750730,-0.121051,7.878955
290.108451,-18.863290,0.469584,0.882781,-0.013734,7.879049
312.986383,49.687735,0.324604,-0.772247,-0.546139,7.879161
54.496577,67.994522,-0.201474,-0.385776,-0.900325,7.879412
127.950278,-43.859549,-0.651266,0.748907,0.122440,7.880152
150.774035,-8.886548,-0.858402,0.019242,-0.512617,7.880488
316.020103,-70.108006,-0.156210,0.523392,-0.837651,7.880708
290.812035,77.907539,0.171879,-0.788160,0.590983,7.881399
128.226891,-16.089558,0.777107,-0.507369,0.372401,7.881697
150.607778,69.040683,0.979541,-0.187034,-0.074287,7.882289
42.433734,35.178544,-0.018080,0.813082,-0.581869,7.882308
317.635160,-18.330818,-0.820368,-0.284945,0.495785,7.882376
274.226753,-28.767931,0.541742,0.694286,0.473796,7.882428
334.945887,-55.585461,-0.204456,0.533022,0.821027,7.882436
244.647415,-72.956399,-0.705551,0.295654,0.644040,7.882458
81.743834,-4.299138,-0.400806,-0.025053,0.915820,7.882931
125.270432,22.031636,-0.922902,0.382901,-0.040476,7.883050
137.650563,1.086630,0.389473,-0.254899,0.885063,7.883344
349.694703,18.645752,-0.547186,-0.812172,-0.202396,7.883381
284.327428,18.848145,-0.013293,0.999911,-0.001411,7.883445
205.986002,-28.666043,-0.194192,0.903627,0.381769,7.883865
93.797556,-62.369931,0.805991,-0.389560,0.445669,7.883901
137.497188,69.151069,0.742762,-0.668585,0.036023,7.884119
102.192360,-40.147037,0.069567,-0.765753,-0.639362,7.884515
203.767221,-6.967784,-0.702102,0.327370,-0.632362,7.884633
66.218397,-77.685062,0.636810,0.159184,-0.754410,7.884958
79.282596,15.263896,0.665151,0.610741,0.429615,7.885145
166.914125,13.498528,-0.546767,-0.237456,0.802908,7.885324
94.144936,31.547435,0.986127,-0.101776,0.131130,7.885393
107.564448,18.955759,0.727364,0.678015,0.106004,7.885605
141.813268,-54.310779,0.559352,0.264425,0.785624,7.886055
269.607292,-35.066879,-0.735180,0.470891,0.487619,7.886128
313.926049,53.805776,-0.896618,0.212981,-0.388221,7.886639
281.791736,53.829227,-0.529427,0.742855,-0.409724,7.886898
217.160207,6.012344,-0.891078,-0.366609,-0.267542,7.886930
76.690602,6.421623,0.272206,0.952293,0.137996,7.887613
49.250174,-50.653412,0.488172,-0.786510,-0.378273,7.887679
279.967829,-25.504640,-0.869906,-0.333490,-0.363385,7.887765
92.394251,-32.067102,-0.221893,-0.763793,-0.606122,7.887778
273.510001,-34.289228,0.946610,0.183466,-0.265084,7.888034
337.043356,72.247529,0.627097,0.778888,0.009102,7.888197
43.241357,3.553926,-0.675995,0.618410,-0.400748,7.888600
